,"ECG__fft_coefficient__attr_""abs""__coeff_0","ECG__fft_aggregated__aggtype_""skew""","ECG__fft_aggregated__aggtype_""kurtosis""","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_38","ECG__fft_aggregated__aggtype_""variance""","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_34","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_49","ECG__fft_coefficient__attr_""abs""__coeff_39","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2","ECG__fft_coefficient__attr_""abs""__coeff_45","ECG__fft_coefficient__attr_""abs""__coeff_33","ECG__fft_coefficient__attr_""abs""__coeff_40","ECG__fft_coefficient__attr_""abs""__coeff_35","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2","ECG__fft_coefficient__attr_""abs""__coeff_32","ECG__fft_coefficient__attr_""abs""__coeff_43","ECG__fft_coefficient__attr_""abs""__coeff_42",ECG__quantile__q_0.3,"ECG__fft_coefficient__attr_""abs""__coeff_31","ECG__fft_coefficient__attr_""abs""__coeff_26","ECG__fft_coefficient__attr_""abs""__coeff_46","ECG__fft_coefficient__attr_""abs""__coeff_36","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6","ECG__fft_coefficient__attr_""abs""__coeff_90","ECG__fft_coefficient__attr_""abs""__coeff_27","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6","ECG__fft_coefficient__attr_""abs""__coeff_44","ECG__fft_coefficient__attr_""abs""__coeff_29","ECG__fft_coefficient__attr_""abs""__coeff_28","ECG__fft_coefficient__attr_""abs""__coeff_81","ECG__fft_coefficient__attr_""abs""__coeff_30",ECG__range_count__max_1__min_-1,"ECG__fft_coefficient__attr_""abs""__coeff_41","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_85","ECG__fft_coefficient__attr_""abs""__coeff_96",ECG__quantile__q_0.2,"ECG__fft_coefficient__attr_""abs""__coeff_50","ECG__fft_coefficient__attr_""abs""__coeff_21","ECG__fft_coefficient__attr_""abs""__coeff_79","ECG__fft_coefficient__attr_""abs""__coeff_86","ECG__fft_coefficient__attr_""abs""__coeff_37","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","ECG__fft_coefficient__attr_""abs""__coeff_87","ECG__fft_coefficient__attr_""abs""__coeff_83",ECG__absolute_sum_of_changes,ECG__mean_abs_change,"ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","ECG__fft_coefficient__attr_""abs""__coeff_92","ECG__fft_coefficient__attr_""abs""__coeff_17","ECG__fft_coefficient__attr_""abs""__coeff_23","ECG__fft_coefficient__attr_""abs""__coeff_52","ECG__fft_coefficient__attr_""abs""__coeff_98","ECG__fft_coefficient__attr_""abs""__coeff_89","ECG__fft_coefficient__attr_""abs""__coeff_16","ECG__fft_coefficient__attr_""abs""__coeff_25","ECG__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6","ECG__fft_coefficient__attr_""abs""__coeff_24","ECG__fft_coefficient__attr_""abs""__coeff_22","ECG__fft_coefficient__attr_""abs""__coeff_13","ECG__fft_coefficient__attr_""abs""__coeff_91","ECG__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","ECG__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","ECG__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","ECG__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""","ECG__fft_coefficient__attr_""abs""__coeff_82","ECG__fft_coefficient__attr_""abs""__coeff_47","ECG__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","ECG__fft_coefficient__attr_""abs""__coeff_53","ECG__fft_coefficient__attr_""abs""__coeff_97","ECG__fft_coefficient__attr_""abs""__coeff_15","ECG__fft_coefficient__attr_""abs""__coeff_19","ECG__fft_coefficient__attr_""abs""__coeff_71","ECG__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","ECG__fft_coefficient__attr_""abs""__coeff_48","ECG__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)","ECG__fft_coefficient__attr_""abs""__coeff_93","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8","ECG__fft_coefficient__attr_""real""__coeff_0",ECG__sum_values,ECG__mean,"ECG__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_20","ECG__fft_coefficient__attr_""abs""__coeff_78",ECG__lempel_ziv_complexity__bins_100,"ECG__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",ECG__quantile__q_0.4,"ECG__fft_coefficient__attr_""abs""__coeff_11","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","ECG__fft_coefficient__attr_""abs""__coeff_73","ECG__fft_coefficient__attr_""abs""__coeff_84"
9txq_Counting1,4.81122697237879e-10,2.7875213952876394,45.195354692258704,12.634915545404843,271.1759581066115,1699.543158954204,19.76366433022002,1309.6011040967314,22.315455925987315,111.54638234877517,38895.42758995658,273781.9899178431,12.985616078218337,52152.20531623823,309.3551689761171,2042.8393409038886,140.79975214253014,177981.9052520075,43751.69429124924,1545.8959278486702,29.07712249600355,161835.25851137206,32512.147986489435,60512.82477043412,67853.7641377245,3063.5869508850037,66483.58226449662,92892.24371472377,26994.82139173102,-172.97477163642031,9521.231936717068,70120.29018536693,123213.61740060963,21490.18915822125,2222.2177792400544,11.633921597724616,30492.72626265353,91315.70785536215,51.76993235377729,229.70782505370562,97353.16663341399,27084.86825939148,83335.80533298405,369859.91334128176,27067.450040980253,125.0,47703.53896208692,94.37745050921933,57.07428466573445,422297.97332544666,270979.40381607995,-673.7534622535217,130925.13727670201,54230.32324856097,281650.9001848003,87257.32070261131,65283.69604076999,78.53326686628998,225817.1845969763,319508.63544720097,1478870.0692677894,49.29731221933363,49.29731221933363,83665.749872155,30521.47362998482,58767.20048492506,113083.78742089981,202230.4774141013,323121.66375927295,47693.52928562293,26603.74469917565,-0.13325613500712988,11814.519508777737,16723.06696575825,25258.891339973994,6543.025716031851,206.69010436636083,-93.0484792042642,95.97015857453384,866.7114868086412,651368.7409466564,139799.86046626972,-202.80077634499662,247875.5941040934,207105.77148289993,23487.589249828383,42119.91276928975,1149758.6742028194,0.1471072521241563,21256.166307043106,220693.92033077503,-31.419728669116637,118097.49066468774,144.4236789372288,4.81122697237879e-10,5.602487362921238e-10,1.8674957876404127e-14,26363.99240739474,27164.71224291404,488982.8347273754,0.13696666666666665,-67.41185297248406,-66.91127397443265,30071.23073172691,18576.067583694163,662425.2994830123,362495.02083201456
9txq_Counting2,7.630660547874868e-10,3.2176197717773483,51.52487571564275,11.445542090148882,232.09485697650624,1168.079917999379,17.314198668522483,869.0557444326444,18.33249345227899,101.13961135433229,99069.71169606848,286521.22792831156,12.540592540765628,109976.26367391563,301.4904827168339,1183.3324213077892,144.26150391773442,187780.20314550426,40270.383761681784,848.9368558788938,22.4146765245107,119100.75012725609,84213.1772585856,108940.3129155084,160303.26735492467,1549.1694622269713,64968.25474032225,59207.59945357023,97343.23717745584,-146.85325309032288,64354.05727410799,47442.70530002532,174429.56527114287,88041.79208240367,1052.8357861689756,11.732461104195107,271204.97865176544,74100.75433176859,46.15592390995849,236.21191135960032,187381.06640055857,26906.25357156908,79671.47534327516,409322.1262194547,61365.8465815875,100.0,33418.124480974686,98.5684363097235,52.065010383374926,334889.7144645156,262477.3554369156,-545.6890733838159,324570.93201341934,75980.097554655,436174.9734249353,347601.7494814889,112684.61219551635,71.41942259580466,235858.7959604353,227540.06605816577,1358154.119016707,45.27331307765949,45.27331307765949,76020.17178970967,42982.43787004711,50511.195990782544,142256.24452266758,113077.03772159363,327759.3851589063,57939.79344142717,80831.34582353556,-0.0846670631014902,80253.21469033763,64889.24621485463,58436.58128565997,453194.5742318675,172.11601955492316,-93.25316451626868,79.19290461887609,859.7259647519771,280550.1017745095,124094.85454974599,-185.01356948299696,242700.3123533749,548623.0798414182,48325.397643237324,49418.696315933616,122901.0268247378,0.12986598767050672,17414.82246487583,51899.241624092276,-19.454343960096576,193064.43717882875,129.06511474409473,-7.630660547874868e-10,-7.712515071034431e-10,-2.570838357011477e-14,21965.807100475467,62222.95214798048,160088.77622126116,0.1353,11.058066125112536,-62.52202464908332,44906.14999525401,15284.504626928654,193256.0078155852,92015.16556891116
9txq_Counting3,3.462446329649538e-09,4.0002707372750335,65.0140144044953,13.452295973078005,316.768814907529,1231.0703404816907,17.939440149917548,909.6630603097504,18.822689441966933,135.80953668693908,105867.01157804238,308690.7634922702,13.764098849164816,137930.6392091689,353.5501879109697,1172.1699167851393,164.12787484950647,104422.0427361844,110520.82214747836,818.8571618727457,20.779235900245222,104257.61970413417,104152.72609525587,91361.10559077964,40190.6856515933,1233.5647215488984,45494.25126760385,213083.5209512395,79058.01900403103,-173.77145595997075,75932.86426073842,111346.53945222887,245588.18663666677,92054.93290928201,804.1732520633751,12.27620030717408,37080.29601292237,85042.23626108472,46.85826719929581,266.5364410895792,51774.093740820295,106220.7827254387,66214.74714214286,305131.1795916368,54975.55690309939,98.0,91436.743055265,115.83771489627091,53.528347850631114,193864.03839284484,682805.3805464882,-510.6699226433439,491182.3689951376,59063.5934012928,399037.8161648916,473458.78869028535,37622.670484468385,72.22830752567373,80775.37454733686,338614.63327902724,1378080.7553523406,45.93755643029237,45.93755643029237,10536.225711476418,59611.652911445926,74309.07119909776,237197.85683752902,407910.2668232989,171877.48961065736,45813.39005077871,121304.14729876256,-0.07979842449929754,107653.9633100217,92466.87294216716,59666.297746005264,351244.19592143106,181.1828032386261,-84.89221875002892,85.64718413394469,725.4825316429035,288695.39769672754,88774.66776015935,-178.0037281370875,281421.143927863,818592.8981288474,50885.00696406319,68381.06264534034,233541.13843741282,0.14168759295552233,17837.298650389894,92062.90159245825,-196.3936400117828,138845.0379261787,130.61258430511865,3.462446329649538e-09,3.499735612422228e-09,1.166578537474076e-13,22659.230944846633,93409.58812473231,219758.54808968274,0.14086666666666667,-168.66200601520038,-81.5610982219345,70098.84213086055,15641.621632620212,117724.37928840355,413485.30626756337
9txq_Math,6.530171958729625e-10,3.394650627616108,55.82079303097439,9.395226055921682,157.87884725643124,828.0815450620154,13.335684854373394,650.756112475528,15.0703574742632,69.60885509050198,25400.306386067467,270261.0849978832,9.080253947492665,57227.14470949873,163.32667858703746,941.7087879374621,80.88076364031924,240243.4149408605,32405.781356076815,715.3918086201166,18.13957946195986,126813.6874593734,38051.196260303856,67040.44611062514,36861.585136018155,1061.5366282115467,34967.06128640938,37057.91536984193,89158.11549445425,-146.5882488537097,35519.49639913807,18615.40544322345,196843.59251303098,101150.4323238203,735.0511010147518,7.753417925874334,382445.10294011154,36728.41605569514,41.376171420524365,114.04453013284932,97790.53876284609,37579.1086680502,27945.340338702023,49189.75565194837,8819.305368233103,121.0,35934.650246407815,53.929046346836216,47.26489281286239,495273.1173896939,225954.1143794585,-496.6550661396841,198343.47897446703,20640.644317692226,660481.8108783383,246653.5491830572,50567.65918464054,65.00427714476992,425917.09360199986,583238.2451623289,1224248.062090787,40.809629057328145,40.809629057328145,434757.69996617275,37179.21174669248,25690.906322989278,145384.46546372003,69492.58438221128,65645.48079217879,25659.877367874735,23017.357988417,0.002397343606271875,36009.75909574393,7749.103708355045,30123.34295904035,166226.3112361797,179.1081562942742,-85.84346438438071,82.68326749521036,727.8984751747382,598777.88023603,164941.64671650872,-178.08549637592543,196506.40275360298,475516.58603407186,23421.81840916357,35535.44009182492,397624.95397540776,0.1297941613682585,16256.197592610406,193995.66280436618,-320.34700814849936,402464.7247950787,121.23999710212375,-6.530171958729625e-10,-7.639755494892597e-10,-2.546585164964199e-14,20626.936413573483,32297.456003826694,310270.4005760342,0.1281,-314.95187393884345,-69.86542501819396,20678.85140309716,14544.235725207596,425539.63889291784,283725.16262342525
9txq_Reading,8.094502845779061e-10,3.726792939208812,59.45380103152543,20.946782062743452,770.0168150522595,2065.7695678954287,28.598333036549032,1248.5238587246085,29.52983272385282,331.36433706621085,31096.238828944875,336178.97461645945,23.277822321743283,168848.08218667668,981.6076492945197,2132.5785388389722,439.9393251472008,190226.5998662988,175661.1097612679,1261.8820329604396,31.586935891202657,105800.88339976067,54567.64533721362,90682.29849411335,50671.23853469622,2160.9031388565,85853.15819258541,55880.59626805059,200232.26912278618,-191.0418226083783,46898.68272643631,23571.72947540405,133822.73041989762,117907.20058643266,1168.8008599618881,20.28771511589774,388124.2278285124,85181.5586553534,56.81786533008659,707.4509376705298,83414.10623523644,85329.40468404241,91606.49699874471,275344.0350900148,59883.29925788414,78.0,80338.0822647893,296.24521564735994,62.81914960830365,318686.8655891677,370072.93022110156,-555.2303162348693,284303.2516156,81438.2122616317,204670.6854070132,170343.96079046937,144734.641142057,81.44014807013662,456438.0290247361,207434.85452974722,1650533.7810448874,55.01962668905255,55.01962668905255,299529.3083697528,46349.377931477575,31934.673212088477,399446.10990718455,528880.3092822365,296763.96411974553,48289.51817718742,53173.95748800688,-0.621017391588687,107525.76087788375,57562.092042436845,25752.038977136082,182541.00616954776,242.8866234326575,-112.49662616784525,121.33114856337562,844.9840313470077,39196.12120142745,129902.11897760374,-237.19444088398637,310757.5813359676,485976.58910359535,55083.0225181195,60295.86123703887,428339.8705077037,0.134327700341699,18133.42499353559,119017.99962166623,59.3574704996156,198107.93074384556,139.48392680414295,-8.094502845779061e-10,-7.421476766467094e-10,-2.4738255888223647e-14,22785.902186600222,32298.181625073146,252341.7178352807,0.16093333333333334,36.755991916817514,-83.78860665001206,33060.146239428796,14905.179931015977,443714.3442707163,86287.24821208064
9txq_Relax,6294.139001958547,7.000882974023599,111.65800918385231,10.974000742731056,240.67077687863448,746.9684979554555,14.963696301076608,523.8085741117579,15.408035451090324,120.24272137183624,44466.952464968774,443270.31358391006,12.004491183669513,56794.31055807197,324.1790008715061,705.6834536520928,180.1220317966761,339051.8253555481,58508.09419648742,468.954182206086,17.22331602325637,41975.55884872255,14603.090989125501,108274.73323945024,19848.42787917214,834.0887523941326,27067.618990476374,219017.18917850294,120263.68418997632,-155.5958922422113,43194.992487689946,31740.9670424887,132537.91825301727,37847.82009127107,538.0486680844159,10.859658140428337,131101.18937735134,12436.695701238994,41.34985880542516,232.6309175339545,155349.16546692434,17328.480253892747,41406.208844764005,382636.97910570295,22165.874538135657,99.0,86785.0149569024,114.72279825297954,47.64911254513766,478731.82841947774,740996.0972719424,-407.11846863536414,254939.6753666592,29594.818417332488,360600.5661288997,572128.9064043805,58851.250040324805,64.59087486303528,737100.6128036113,92572.39181182535,1260498.6980549777,42.0180238692949,42.0180238692949,920843.3027632942,9459.680029243513,12159.39534995213,405418.49272968573,1061613.389910558,767912.366255885,17420.434805543016,14836.189519526273,-0.15509882654770002,10199.632879708353,46874.0062499962,2913.521688314651,370578.74552171305,158.50099634942572,-74.43840361891037,74.06907954325163,696.7419902653057,367918.02453721693,130993.33964504451,-159.11223528194446,465946.2931273781,1085901.8840589593,20114.882640797412,12842.861274472165,624868.823339544,0.12646655013092825,15375.328617199752,283431.3013203809,209.95640059301718,1225683.5098317578,115.77843149691826,-6294.139001958547,-6294.1390019586215,-0.2098046333986207,19660.784321335002,18685.43122926788,354238.4584017439,0.13193333333333335,190.44726278817745,-74.75576531314972,8251.7252681399,13665.580261600238,330672.24452922615,318641.43826108397
9txq_Speaking,1.4288161764852703e-09,2.480778675964906,37.45061682063404,11.89413127584153,252.5758044082479,1479.8590030310095,17.565038338618784,1171.6933365240766,19.302525451702223,111.15118803850712,29350.693273852332,263125.9202056452,11.878077375342796,38606.729291138974,276.09771245259225,1524.6238136813924,135.05459375638213,184511.3208806236,46913.853648572156,1152.9972767051556,22.949603614546852,119788.69805538587,71877.15810646799,107844.68785659243,120643.81195148385,1623.0454813909337,76626.5730370848,165449.80222735135,117561.63702045224,-177.16503083346515,46649.6651748822,68716.40022355456,147111.73738799966,48453.69026579517,1101.1844002112139,10.493694540616225,335006.2433902122,30401.836005349047,48.842024595886116,198.55350636328333,195349.7098672713,100566.61854257443,31939.97283629617,82925.46220518771,10388.906827498264,110.0,89336.28428138528,88.43592624657046,55.15693338211698,63760.78507881321,260840.93625612193,-587.7539786445732,84171.13126034534,79640.78071300455,193309.33804527792,283655.2138892803,9343.620108398618,75.30626668433034,404694.03682124126,126130.94616937956,1422343.1706366332,47.41301945520295,47.41301945520295,353052.64301801944,38309.10005334781,81876.90198560966,84652.908590517,507832.082925378,665512.4469394209,54603.776521213935,65936.36484632602,-0.0067078346677758634,89946.71077088997,41390.528662285215,31773.45203350131,436551.89327107655,189.0933330750495,-94.00764707538666,86.21462839102004,780.2807188840713,530237.2606297886,80911.13290535075,-192.72671579271352,407040.351058406,274163.2684650543,46817.9263610095,57259.49380067013,379215.5004914114,0.1459739134023721,21496.83427488756,126678.69842007525,54.87586156613217,455782.23886558047,137.4524798141343,-1.4288161764852703e-09,-1.280568540096283e-09,-4.268561800320943e-14,27191.615255775523,46962.17473911155,157737.25858132026,0.13186666666666666,97.17039438451506,-77.24885526710773,38336.58693774065,19111.29915354534,679815.8573021957,679779.4005244712
9txq_Stroop,6.884874892421067e-10,2.897120777297916,46.7850478755734,9.568047280430466,168.8213093571192,623.8567467835536,12.964055887947884,456.54061629144286,13.897086920331873,77.31853209932083,68201.05134125573,261271.1728277887,9.78028891681248,25293.949931715128,193.2679680903936,611.4428810343687,97.64072954452051,37613.36879425851,28543.715144720056,419.7199478325187,16.30764109255759,105071.30275948084,31419.285243175644,75766.37919810589,27784.70630675102,816.9928608104244,48442.47297709066,61522.149816052515,17982.614997577617,-139.1334397410018,28981.03553160895,9342.871881551077,84730.974794423,60429.58363072949,552.5222707771782,8.775586341085177,421805.7527798619,30310.116137166355,40.24990315756314,141.52612517388627,37088.42177859758,7123.923388422048,26561.90894078375,48559.78077443459,19050.83324267348,113.0,128124.64319823806,64.51832551381659,46.637907510977435,141164.72400412834,534957.2570635306,-417.4528891013943,254209.04395792753,13181.826389526417,152468.80191685018,268702.59396338015,21726.130610844408,64.1694165197926,314893.3765674637,184008.98432630702,1205877.1353641127,40.197244420284434,40.197244420284434,463057.9644280316,22696.337839957327,8000.353023524159,190318.60564635167,163175.1083485627,179513.38682244055,12987.228815085415,32317.9903515318,-0.05582087218063045,25412.480055727996,20565.97451707354,13129.429198704718,238889.8526404684,173.16890418484172,-79.80853171758743,81.80046617762862,759.1108420359793,77787.57757271954,52794.07254039785,-171.8352043182611,43414.06762325938,160615.82446284787,7993.505600336456,13878.270515222483,572714.0661871841,0.12934126380857772,15587.491957185555,124667.02385896185,22.592330242515747,521766.2180201367,118.8840494109636,-6.884874892421067e-10,-7.130438461899757e-10,-2.3768128206332526e-14,19956.8719899269,27676.993078495165,148267.5158997177,0.12633333333333333,7.938791436276725,-67.9297922103898,7297.015420742355,13967.504818545936,164989.372321076,103537.22897957942
9txq_Video1,12778.864699765722,5.939547258725584,101.61531075646738,9.817371173480497,185.23489174488174,1232.2209446048455,15.361401996192646,996.8053012100142,16.45860549448966,88.95844658313325,58181.94775589535,364859.5508954243,10.228857693195572,15164.584080964081,230.44427841225084,1112.0395975242423,125.92651427647992,153506.64029041707,38492.39198895211,842.9002347969056,20.474235592089354,13086.28352294444,43430.143305808684,78626.5206150454,13922.660165227897,1406.718060040905,46731.10232639127,27247.97244072802,159410.04732281258,-164.86501010222023,22830.60777364405,8837.820478452773,114316.93586839565,76913.62537113573,993.026589978492,9.253220134142975,405096.7801506931,57986.23649460175,43.07002199677698,158.7994464312914,154745.16049984552,6622.77572351066,58500.10056428239,118943.10397657908,20226.40171139467,97.0,202676.2792540732,73.20315421313708,48.62941845669403,129778.38748073237,204607.2539449273,-555.5667937361704,174052.7475256288,36062.264303054755,248924.79984892556,311751.5796757533,98436.1134901293,67.03205681220774,333842.3765612422,299172.93838029477,1267468.7450809693,42.25036651491614,42.25036651491614,708381.0910492149,38765.78312780319,9319.829796594076,217741.3372351961,963349.1189050775,74193.91455803343,11688.32562569421,53325.457146261775,-0.16059462243371517,9823.194611877449,29365.764859766932,20948.95770551218,213271.71735836586,176.95228712836666,-79.5823573978675,83.51969534420219,763.4514468143168,327149.62236908555,95352.24994121857,-171.4495717671283,116436.66462421046,668197.4639709578,28000.459267967304,32577.19237370402,121257.99168157,0.13315317628631287,17339.127968204237,273951.6287608122,-119.94773278124907,397118.77810351294,121.66657094093092,-12778.864699765722,-12778.864699765765,-0.42596215665885884,21877.66307037555,19057.863417650602,262642.9240580288,0.1186,-150.94567548498452,-79.88752030819593,20784.859179540537,15484.16023291655,105996.40987575769,216771.72816233188
9txq_Video2,16887.11733367439,6.763810527218117,113.92976858721846,8.485566468726342,139.12376589128198,575.8521667169662,11.727443925798926,439.2926720952963,13.006796010254435,67.15832883270387,41412.50751087833,395115.39378172666,8.339077084595363,22506.739092352815,154.52103332586333,599.8278446701146,85.04365065833773,74827.5909991343,71691.09861750793,432.1197728152413,15.74807392486056,144033.22886586102,31504.52306318203,98630.91307978898,45768.52155696694,844.5917001978041,43405.00130156376,64545.09851341871,60699.37659077113,-132.77343570644462,9850.966820973836,26102.717534894327,91382.21765421428,20215.028366123744,598.6647334622272,7.18601937786854,425614.5238224953,33121.89938058182,38.30963251158655,97.42838024456273,49674.08087816454,26691.474414874767,14296.398831834627,99688.53646098485,31890.28187873902,98.0,70688.47098641042,45.90391010402989,44.20042328010957,34861.50190933059,400748.6103796174,-440.14784072761677,105442.53048763852,57289.34618033587,203866.7820988038,169731.66555457766,88411.7950072303,61.05221862662945,95649.68994196483,117356.69333638671,1155542.7897280077,38.51937697016593,38.51937697016593,295088.0095318915,30958.75363421796,74179.78494160232,165651.78877219127,138964.56901869224,146888.90831523237,36886.381626056434,55474.095503547665,-0.3382371336345246,18214.479545170496,42445.438072474855,34317.02984958854,332818.72593877814,159.28694381809478,-70.52803323808679,78.11686112652535,692.2018851536934,105184.70946493742,22575.33288805733,-149.51141506733546,155921.48005164505,117530.45631033689,40863.5773181326,13295.950126087302,324480.30230954103,0.1255069928496224,15095.948600425581,48396.51462473734,234.71541062831537,110736.13955615424,114.3394272165628,-16887.11733367439,-16887.117333674403,-0.5629039111224801,19242.708033558105,35310.00090235761,143625.6794823989,0.12236666666666667,194.24856663048405,-67.3432028350328,35511.02006383077,13628.397411786242,193915.72500387434,89615.8909432009
a1k9_Breathing,29485.308896436673,2.015919126611479,53.60843172585854,59.62728012830677,5475.885327810778,11499.242211236438,84.97225803537297,4282.576661980099,78.46286824997094,1920.4790192996343,141624.48785362905,548563.5284842926,80.4661953051551,160959.6444206838,10279.004133075212,9757.837596701738,3805.9677453690015,332098.39277175034,50682.16734409025,3603.3619331074733,65.9070724815182,356898.41625036293,199137.95433224246,335960.98094718065,178917.93313936243,6831.217077024226,7742.462464805794,175389.6343889844,17396.68820990452,-144.6739814259608,20340.016559816628,135260.0751566087,103739.50271452806,178419.3431095899,2487.735728444923,66.4364431537878,421468.1154108834,119476.78358420468,124.84811019131108,6948.181325123692,171283.52828718352,126575.94595006888,180098.33795661945,293156.91564993415,104062.08558922223,44.0,351254.57788674836,2534.770072836048,135.86774716561254,539866.842415584,296789.5506327004,-303.4522775815173,249000.2069794018,50051.240040920246,341314.7059677662,486681.0576497881,288687.43296338175,159.40069729065345,240879.71349667187,284782.97098660993,5017648.973212212,167.26054112511125,167.26054112511125,388886.64121934836,146039.25100599695,64503.769723244666,367475.9614509365,462565.7990537135,412226.61967012915,45005.346424226445,123135.3198261077,-0.6242808973808902,76163.77887611407,122037.86124669465,9070.99438838912,201475.3655669994,639.2551265177246,-326.30433554020794,323.09735097022343,1501.9818007645172,92697.46679058931,90093.8984713124,-644.0693489044897,367715.63732722175,249401.90900807062,44243.40646300469,14215.199710818875,756496.6172948604,0.09347344970140328,63096.71467783725,304146.04740968713,460.9815963093894,152429.9929615153,225.52198364489578,-29485.308896436673,-29485.308896436767,-0.9828436298812255,78097.20573799673,57035.237033402314,493026.86156530643,0.175,683.2597417304733,-16.32328741080634,22052.896451197874,47521.21382903684,756452.315000776,172623.78450962476
